일시,지점,지점명,기온(°C),습도(%)
2024-01-06 11:15:00,131.0,,3.35,46.5
2024-01-06 11:30:00,131.0,,3.5,43.0
2024-01-06 11:45:00,131.0,,3.65,39.5
2024-01-06 12:00:00,131.0,청주,3.8,36.0
2024-01-06 12:15:00,131.0,,4.05,35.25
2024-01-06 12:30:00,131.0,,4.3,34.5
2024-01-06 12:45:00,131.0,,4.55,33.75
2024-01-06 13:00:00,131.0,청주,4.8,33.0
2024-01-06 13:15:00,131.0,,4.9,33.0
2024-01-06 13:30:00,131.0,,5.0,33.0
2024-01-06 13:45:00,131.0,,5.1,33.0
2024-01-06 14:00:00,131.0,청주,5.2,33.0
2024-01-06 14:15:00,131.0,,5.3,33.5
2024-01-06 14:30:00,131.0,,5.4,34.0
2024-01-06 14:45:00,131.0,,5.5,34.5
2024-01-06 15:00:00,131.0,청주,5.6,35.0
2024-01-06 15:15:00,131.0,,5.45,34.25
2024-01-06 15:30:00,131.0,,5.3,33.5
2024-01-06 15:45:00,131.0,,5.15,32.75
2024-01-06 16:00:00,131.0,청주,5.0,32.0
2024-01-06 16:15:00,131.0,,4.85,32.75
2024-01-06 16:30:00,131.0,,4.7,33.5
2024-01-06 16:45:00,131.0,,4.55,34.25
2024-01-06 17:00:00,131.0,청주,4.4,35.0
2024-01-06 17:15:00,131.0,,4.18,37.0
2024-01-06 17:30:00,131.0,,3.95,39.0
2024-01-06 17:45:00,131.0,,3.72,41.0
2024-01-06 18:00:00,131.0,청주,3.5,43.0
2024-01-06 18:15:00,131.0,,3.3,43.25
2024-01-06 18:30:00,131.0,,3.1,43.5
2024-01-06 18:45:00,131.0,,2.9,43.75
2024-01-06 19:00:00,131.0,청주,2.7,44.0
2024-01-06 19:15:00,131.0,,2.53,44.75
2024-01-06 19:30:00,131.0,,2.35,45.5
2024-01-06 19:45:00,131.0,,2.17,46.25
2024-01-06 20:00:00,131.0,청주,2.0,47.0
2024-01-06 20:15:00,131.0,,2.0,47.75
2024-01-06 20:30:00,131.0,,2.0,48.5
2024-01-06 20:45:00,131.0,,2.0,49.25
2024-01-06 21:00:00,131.0,청주,2.0,50.0
2024-01-06 21:15:00,131.0,,1.72,55.25
2024-01-06 21:30:00,131.0,,1.45,60.5
2024-01-06 21:45:00,131.0,,1.17,65.75
2024-01-06 22:00:00,131.0,청주,0.9,71.0
2024-01-06 22:15:00,131.0,,0.78,74.0
2024-01-06 22:30:00,131.0,,0.65,77.0
2024-01-06 22:45:00,131.0,,0.52,80.0
2024-01-06 23:00:00,131.0,청주,0.4,83.0
2024-01-06 23:15:00,131.0,,0.35,83.0
2024-01-06 23:30:00,131.0,,0.3,83.0
2024-01-06 23:45:00,131.0,,0.25,83.0
2024-01-07 00:00:00,131.0,청주,0.2,83.0
2024-01-07 00:15:00,131.0,,0.15,82.0
2024-01-07 00:30:00,131.0,,0.1,81.0
2024-01-07 00:45:00,131.0,,0.05,80.0
2024-01-07 01:00:00,131.0,청주,0.0,79.0
2024-01-07 01:15:00,131.0,,0.05,77.5
2024-01-07 01:30:00,131.0,,0.1,76.0
2024-01-07 01:45:00,131.0,,0.15,74.5
2024-01-07 02:00:00,131.0,청주,0.2,73.0
2024-01-07 02:15:00,131.0,,-0.02,72.0
2024-01-07 02:30:00,131.0,,-0.25,71.0
2024-01-07 02:45:00,131.0,,-0.47,70.0
2024-01-07 03:00:00,131.0,청주,-0.7,69.0
2024-01-07 03:15:00,131.0,,-0.85,68.25
2024-01-07 03:30:00,131.0,,-1.0,67.5
2024-01-07 03:45:00,131.0,,-1.15,66.75
2024-01-07 04:00:00,131.0,청주,-1.3,66.0
2024-01-07 04:15:00,131.0,,-1.35,65.25
2024-01-07 04:30:00,131.0,,-1.4,64.5
2024-01-07 04:45:00,131.0,,-1.45,63.75
2024-01-07 05:00:00,131.0,청주,-1.5,63.0
2024-01-07 05:15:00,131.0,,-1.55,64.25
2024-01-07 05:30:00,131.0,,-1.6,65.5
2024-01-07 05:45:00,131.0,,-1.65,66.75
2024-01-07 06:00:00,131.0,청주,-1.7,68.0
2024-01-07 06:15:00,131.0,,-1.78,68.25
2024-01-07 06:30:00,131.0,,-1.85,68.5
2024-01-07 06:45:00,131.0,,-1.92,68.75
2024-01-07 07:00:00,131.0,청주,-2.0,69.0
2024-01-07 07:15:00,131.0,,-2.02,67.5
2024-01-07 07:30:00,131.0,,-2.05,66.0
2024-01-07 07:45:00,131.0,,-2.08,64.5
2024-01-07 08:00:00,131.0,청주,-2.1,63.0
2024-01-07 08:15:00,131.0,,-2.08,59.0
2024-01-07 08:30:00,131.0,,-2.05,55.0
2024-01-07 08:45:00,131.0,,-2.02,51.0
2024-01-07 09:00:00,131.0,청주,-2.0,47.0
2024-01-07 09:15:00,131.0,,-1.95,45.25
2024-01-07 09:30:00,131.0,,-1.9,43.5
2024-01-07 09:45:00,131.0,,-1.85,41.75
2024-01-07 10:00:00,131.0,청주,-1.8,40.0
2024-01-07 10:15:00,131.0,,-1.65,39.5
2024-01-07 10:30:00,131.0,,-1.5,39.0
2024-01-07 10:45:00,131.0,,-1.35,38.5
2024-01-07 11:00:00,131.0,청주,-1.2,38.0
2024-01-07 11:15:00,131.0,,-1.0,38.0
2024-01-07 11:30:00,131.0,,-0.8,38.0
2024-01-07 11:45:00,131.0,,-0.6,38.0
2024-01-07 12:00:00,131.0,청주,-0.4,38.0
2024-01-07 12:15:00,131.0,,-0.1,38.25
2024-01-07 12:30:00,131.0,,0.2,38.5
2024-01-07 12:45:00,131.0,,0.5,38.75
2024-01-07 13:00:00,131.0,청주,0.8,39.0
2024-01-07 13:15:00,131.0,,0.52,40.0
2024-01-07 13:30:00,131.0,,0.25,41.0
2024-01-07 13:45:00,131.0,,-0.03,42.0
2024-01-07 14:00:00,131.0,청주,-0.3,43.0
2024-01-07 14:15:00,131.0,,-0.3,43.5
2024-01-07 14:30:00,131.0,,-0.3,44.0
2024-01-07 14:45:00,131.0,,-0.3,44.5
2024-01-07 15:00:00,131.0,청주,-0.3,45.0
2024-01-07 15:15:00,131.0,,-0.57,47.5
2024-01-07 15:30:00,131.0,,-0.85,50.0
2024-01-07 15:45:00,131.0,,-1.12,52.5
2024-01-07 16:00:00,131.0,청주,-1.4,55.0
2024-01-07 16:15:00,131.0,,-1.45,54.25
2024-01-07 16:30:00,131.0,,-1.5,53.5
2024-01-07 16:45:00,131.0,,-1.55,52.75
2024-01-07 17:00:00,131.0,청주,-1.6,52.0
2024-01-07 17:15:00,131.0,,-1.72,52.25
2024-01-07 17:30:00,131.0,,-1.85,52.5
2024-01-07 17:45:00,131.0,,-1.98,52.75
2024-01-07 18:00:00,131.0,청주,-2.1,53.0
2024-01-07 18:15:00,131.0,,-2.22,52.5
2024-01-07 18:30:00,131.0,,-2.35,52.0
2024-01-07 18:45:00,131.0,,-2.48,51.5
2024-01-07 19:00:00,131.0,청주,-2.6,51.0
2024-01-07 19:15:00,131.0,,-2.78,50.25
2024-01-07 19:30:00,131.0,,-2.95,49.5
2024-01-07 19:45:00,131.0,,-3.12,48.75
2024-01-07 20:00:00,131.0,청주,-3.3,48.0
2024-01-07 20:15:00,131.0,,-3.47,48.25
2024-01-07 20:30:00,131.0,,-3.65,48.5
2024-01-07 20:45:00,131.0,,-3.82,48.75
2024-01-07 21:00:00,131.0,청주,-4.0,49.0
2024-01-07 21:15:00,131.0,,-4.1,49.0
2024-01-07 21:30:00,131.0,,-4.2,49.0
2024-01-07 21:45:00,131.0,,-4.3,49.0
2024-01-07 22:00:00,131.0,청주,-4.4,49.0
2024-01-07 22:15:00,131.0,,-4.53,49.75
2024-01-07 22:30:00,131.0,,-4.65,50.5
2024-01-07 22:45:00,131.0,,-4.78,51.25
2024-01-07 23:00:00,131.0,청주,-4.9,52.0
2024-01-07 23:15:00,131.0,,-4.95,52.0
2024-01-07 23:30:00,131.0,,-5.0,52.0
2024-01-07 23:45:00,131.0,,-5.05,52.0
2024-01-08 00:00:00,131.0,청주,-5.1,52.0
2024-01-08 00:15:00,131.0,,-5.22,52.25
2024-01-08 00:30:00,131.0,,-5.35,52.5
2024-01-08 00:45:00,131.0,,-5.48,52.75
2024-01-08 01:00:00,131.0,청주,-5.6,53.0
2024-01-08 01:15:00,131.0,,-5.75,53.5
2024-01-08 01:30:00,131.0,,-5.9,54.0
2024-01-08 01:45:00,131.0,,-6.05,54.5
2024-01-08 02:00:00,131.0,청주,-6.2,55.0
2024-01-08 02:15:00,131.0,,-6.28,55.5
2024-01-08 02:30:00,131.0,,-6.35,56.0
2024-01-08 02:45:00,131.0,,-6.42,56.5
2024-01-08 03:00:00,131.0,청주,-6.5,57.0
2024-01-08 03:15:00,131.0,,-6.58,57.25
2024-01-08 03:30:00,131.0,,-6.65,57.5
2024-01-08 03:45:00,131.0,,-6.72,57.75
2024-01-08 04:00:00,131.0,청주,-6.8,58.0
2024-01-08 04:15:00,131.0,,-6.85,58.25
2024-01-08 04:30:00,131.0,,-6.9,58.5
2024-01-08 04:45:00,131.0,,-6.95,58.75
2024-01-08 05:00:00,131.0,청주,-7.0,59.0
2024-01-08 05:15:00,131.0,,-7.0,58.75
2024-01-08 05:30:00,131.0,,-7.0,58.5
2024-01-08 05:45:00,131.0,,-7.0,58.25
2024-01-08 06:00:00,131.0,청주,-7.0,58.0
2024-01-08 06:15:00,131.0,,-7.02,57.0
2024-01-08 06:30:00,131.0,,-7.05,56.0
2024-01-08 06:45:00,131.0,,-7.07,55.0
2024-01-08 07:00:00,131.0,청주,-7.1,54.0
2024-01-08 07:15:00,131.0,,-7.12,55.25
2024-01-08 07:30:00,131.0,,-7.15,56.5
2024-01-08 07:45:00,131.0,,-7.18,57.75
2024-01-08 08:00:00,131.0,청주,-7.2,59.0
2024-01-08 08:15:00,131.0,,-6.98,59.25
2024-01-08 08:30:00,131.0,,-6.75,59.5
2024-01-08 08:45:00,131.0,,-6.52,59.75
2024-01-08 09:00:00,131.0,청주,-6.3,60.0
2024-01-08 09:15:00,131.0,,-5.9,58.75
2024-01-08 09:30:00,131.0,,-5.5,57.5
2024-01-08 09:45:00,131.0,,-5.1,56.25
2024-01-08 10:00:00,131.0,청주,-4.7,55.0
2024-01-08 10:15:00,131.0,,-4.45,53.75
2024-01-08 10:30:00,131.0,,-4.2,52.5
2024-01-08 10:45:00,131.0,,-3.95,51.25
2024-01-08 11:00:00,131.0,청주,-3.7,50.0
2024-01-08 11:15:00,131.0,,-3.48,47.5
2024-01-08 11:30:00,131.0,,-3.25,45.0
2024-01-08 11:45:00,131.0,,-3.02,42.5
2024-01-08 12:00:00,131.0,청주,-2.8,40.0
2024-01-08 12:15:00,131.0,,-2.45,37.5
2024-01-08 12:30:00,131.0,,-2.1,35.0
2024-01-08 12:45:00,131.0,,-1.75,32.5
2024-01-08 13:00:00,131.0,청주,-1.4,30.0
2024-01-08 13:15:00,131.0,,-1.22,30.25
2024-01-08 13:30:00,131.0,,-1.05,30.5
2024-01-08 13:45:00,131.0,,-0.88,30.75
2024-01-08 14:00:00,131.0,청주,-0.7,31.0
2024-01-08 14:15:00,131.0,,-0.45,31.0
2024-01-08 14:30:00,131.0,,-0.2,31.0
2024-01-08 14:45:00,131.0,,0.05,31.0
2024-01-08 15:00:00,131.0,청주,0.3,31.0
2024-01-08 15:15:00,131.0,,0.42,30.5
2024-01-08 15:30:00,131.0,,0.55,30.0
2024-01-08 15:45:00,131.0,,0.68,29.5
2024-01-08 16:00:00,131.0,청주,0.8,29.0
2024-01-08 16:15:00,131.0,,0.62,29.5
2024-01-08 16:30:00,131.0,,0.45,30.0
2024-01-08 16:45:00,131.0,,0.28,30.5
2024-01-08 17:00:00,131.0,청주,0.1,31.0
2024-01-08 17:15:00,131.0,,0.0,32.25
2024-01-08 17:30:00,131.0,,-0.1,33.5
2024-01-08 17:45:00,131.0,,-0.2,34.75
2024-01-08 18:00:00,131.0,청주,-0.3,36.0
2024-01-08 18:15:00,131.0,,-0.52,36.75
2024-01-08 18:30:00,131.0,,-0.75,37.5
2024-01-08 18:45:00,131.0,,-0.97,38.25
2024-01-08 19:00:00,131.0,청주,-1.2,39.0
2024-01-08 19:15:00,131.0,,-1.38,39.75
2024-01-08 19:30:00,131.0,,-1.55,40.5
2024-01-08 19:45:00,131.0,,-1.72,41.25
2024-01-08 20:00:00,131.0,청주,-1.9,42.0
2024-01-08 20:15:00,131.0,,-1.92,41.25
2024-01-08 20:30:00,131.0,,-1.95,40.5
2024-01-08 20:45:00,131.0,,-1.98,39.75
2024-01-08 21:00:00,131.0,청주,-2.0,39.0
2024-01-08 21:15:00,131.0,,-2.08,38.75
2024-01-08 21:30:00,131.0,,-2.15,38.5
2024-01-08 21:45:00,131.0,,-2.22,38.25
2024-01-08 22:00:00,131.0,청주,-2.3,38.0
2024-01-08 22:15:00,131.0,,-2.38,40.0
2024-01-08 22:30:00,131.0,,-2.45,42.0
2024-01-08 22:45:00,131.0,,-2.52,44.0
2024-01-08 23:00:00,131.0,청주,-2.6,46.0
2024-01-08 23:15:00,131.0,,-2.7,46.75
2024-01-08 23:30:00,131.0,,-2.8,47.5
2024-01-08 23:45:00,131.0,,-2.9,48.25
2024-01-09 00:00:00,131.0,청주,-3.0,49.0
2024-01-09 00:15:00,131.0,,-3.0,48.75
2024-01-09 00:30:00,131.0,,-3.0,48.5
2024-01-09 00:45:00,131.0,,-3.0,48.25
2024-01-09 01:00:00,131.0,청주,-3.0,48.0
2024-01-09 01:15:00,131.0,,-3.0,48.5
2024-01-09 01:30:00,131.0,,-3.0,49.0
2024-01-09 01:45:00,131.0,,-3.0,49.5
2024-01-09 02:00:00,131.0,청주,-3.0,50.0
2024-01-09 02:15:00,131.0,,-2.95,52.5
2024-01-09 02:30:00,131.0,,-2.9,55.0
2024-01-09 02:45:00,131.0,,-2.85,57.5
2024-01-09 03:00:00,131.0,청주,-2.8,60.0
2024-01-09 03:15:00,131.0,,-2.75,59.5
2024-01-09 03:30:00,131.0,,-2.7,59.0
2024-01-09 03:45:00,131.0,,-2.65,58.5
2024-01-09 04:00:00,131.0,청주,-2.6,58.0
2024-01-09 04:15:00,131.0,,-2.52,56.5
2024-01-09 04:30:00,131.0,,-2.45,55.0
2024-01-09 04:45:00,131.0,,-2.38,53.5
2024-01-09 05:00:00,131.0,청주,-2.3,52.0
2024-01-09 05:15:00,131.0,,-2.22,52.5
2024-01-09 05:30:00,131.0,,-2.15,53.0
2024-01-09 05:45:00,131.0,,-2.08,53.5
2024-01-09 06:00:00,131.0,청주,-2.0,54.0
2024-01-09 06:15:00,131.0,,-1.95,54.25
2024-01-09 06:30:00,131.0,,-1.9,54.5
2024-01-09 06:45:00,131.0,,-1.85,54.75
2024-01-09 07:00:00,131.0,청주,-1.8,55.0
2024-01-09 07:15:00,131.0,,-1.68,55.5
2024-01-09 07:30:00,131.0,,-1.55,56.0
2024-01-09 07:45:00,131.0,,-1.42,56.5
2024-01-09 08:00:00,131.0,청주,-1.3,57.0
2024-01-09 08:15:00,131.0,,-1.15,57.25
2024-01-09 08:30:00,131.0,,-1.0,57.5
2024-01-09 08:45:00,131.0,,-0.85,57.75
2024-01-09 09:00:00,131.0,청주,-0.7,58.0
2024-01-09 09:15:00,131.0,,-0.4,57.75
2024-01-09 09:30:00,131.0,,-0.1,57.5
2024-01-09 09:45:00,131.0,,0.2,57.25
2024-01-09 10:00:00,131.0,청주,0.5,57.0
2024-01-09 10:15:00,131.0,,0.8,56.5
2024-01-09 10:30:00,131.0,,1.1,56.0
2024-01-09 10:45:00,131.0,,1.4,55.5
2024-01-09 11:00:00,131.0,청주,1.7,55.0
2024-01-09 11:15:00,131.0,,1.82,55.25
2024-01-09 11:30:00,131.0,,1.95,55.5
2024-01-09 11:45:00,131.0,,2.08,55.75
2024-01-09 12:00:00,131.0,청주,2.2,56.0
2024-01-09 12:15:00,131.0,,2.03,57.0
2024-01-09 12:30:00,131.0,,1.85,58.0
2024-01-09 12:45:00,131.0,,1.68,59.0
2024-01-09 13:00:00,131.0,청주,1.5,60.0
2024-01-09 13:15:00,131.0,,1.18,65.75
2024-01-09 13:30:00,131.0,,0.85,71.5
2024-01-09 13:45:00,131.0,,0.52,77.25
2024-01-09 14:00:00,131.0,청주,0.2,83.0
2024-01-09 14:15:00,131.0,,0.25,83.25
2024-01-09 14:30:00,131.0,,0.3,83.5
2024-01-09 14:45:00,131.0,,0.35,83.75
2024-01-09 15:00:00,131.0,청주,0.4,84.0
2024-01-09 15:15:00,131.0,,0.35,84.75
2024-01-09 15:30:00,131.0,,0.3,85.5
2024-01-09 15:45:00,131.0,,0.25,86.25
2024-01-09 16:00:00,131.0,청주,0.2,87.0
2024-01-09 16:15:00,131.0,,0.25,87.5
2024-01-09 16:30:00,131.0,,0.3,88.0
2024-01-09 16:45:00,131.0,,0.35,88.5
2024-01-09 17:00:00,131.0,청주,0.4,89.0
2024-01-09 17:15:00,131.0,,0.48,89.0
2024-01-09 17:30:00,131.0,,0.55,89.0
2024-01-09 17:45:00,131.0,,0.62,89.0
2024-01-09 18:00:00,131.0,청주,0.7,89.0
2024-01-09 18:15:00,131.0,,0.68,89.0
2024-01-09 18:30:00,131.0,,0.65,89.0
2024-01-09 18:45:00,131.0,,0.62,89.0
2024-01-09 19:00:00,131.0,청주,0.6,89.0
2024-01-09 19:15:00,131.0,,0.65,89.5
2024-01-09 19:30:00,131.0,,0.7,90.0
2024-01-09 19:45:00,131.0,,0.75,90.5
2024-01-09 20:00:00,131.0,청주,0.8,91.0
2024-01-09 20:15:00,131.0,,0.8,91.0
2024-01-09 20:30:00,131.0,,0.8,91.0
2024-01-09 20:45:00,131.0,,0.8,91.0
2024-01-09 21:00:00,131.0,청주,0.8,91.0
2024-01-09 21:15:00,131.0,,0.75,91.0
2024-01-09 21:30:00,131.0,,0.7,91.0
2024-01-09 21:45:00,131.0,,0.65,91.0
2024-01-09 22:00:00,131.0,청주,0.6,91.0
2024-01-09 22:15:00,131.0,,0.55,90.75
2024-01-09 22:30:00,131.0,,0.5,90.5
2024-01-09 22:45:00,131.0,,0.45,90.25
2024-01-09 23:00:00,131.0,청주,0.4,90.0
2024-01-09 23:15:00,131.0,,0.43,90.25
2024-01-09 23:30:00,131.0,,0.45,90.5
2024-01-09 23:45:00,131.0,,0.48,90.75
2024-01-10 00:00:00,131.0,청주,0.5,91.0
2024-01-10 00:15:00,131.0,,0.45,91.0
2024-01-10 00:30:00,131.0,,0.4,91.0
2024-01-10 00:45:00,131.0,,0.35,91.0
2024-01-10 01:00:00,131.0,청주,0.3,91.0
2024-01-10 01:15:00,131.0,,0.38,91.0
2024-01-10 01:30:00,131.0,,0.45,91.0
2024-01-10 01:45:00,131.0,,0.52,91.0
2024-01-10 02:00:00,131.0,청주,0.6,91.0
2024-01-10 02:15:00,131.0,,0.5,90.5
2024-01-10 02:30:00,131.0,,0.4,90.0
2024-01-10 02:45:00,131.0,,0.3,89.5
2024-01-10 03:00:00,131.0,청주,0.2,89.0
2024-01-10 03:15:00,131.0,,0.05,88.75
2024-01-10 03:30:00,131.0,,-0.1,88.5
2024-01-10 03:45:00,131.0,,-0.25,88.25
2024-01-10 04:00:00,131.0,청주,-0.4,88.0
2024-01-10 04:15:00,131.0,,-0.4,87.25
2024-01-10 04:30:00,131.0,,-0.4,86.5
2024-01-10 04:45:00,131.0,,-0.4,85.75
2024-01-10 05:00:00,131.0,청주,-0.4,85.0
2024-01-10 05:15:00,131.0,,-0.38,84.5
2024-01-10 05:30:00,131.0,,-0.35,84.0
2024-01-10 05:45:00,131.0,,-0.32,83.5
2024-01-10 06:00:00,131.0,청주,-0.3,83.0
2024-01-10 06:15:00,131.0,,-0.4,83.5
2024-01-10 06:30:00,131.0,,-0.5,84.0
2024-01-10 06:45:00,131.0,,-0.6,84.5
2024-01-10 07:00:00,131.0,청주,-0.7,85.0
2024-01-10 07:15:00,131.0,,-0.7,83.5
2024-01-10 07:30:00,131.0,,-0.7,82.0
2024-01-10 07:45:00,131.0,,-0.7,80.5
2024-01-10 08:00:00,131.0,청주,-0.7,79.0
2024-01-10 08:15:00,131.0,,-0.77,79.25
2024-01-10 08:30:00,131.0,,-0.85,79.5
2024-01-10 08:45:00,131.0,,-0.92,79.75
2024-01-10 09:00:00,131.0,청주,-1.0,80.0
2024-01-10 09:15:00,131.0,,-0.88,79.5
2024-01-10 09:30:00,131.0,,-0.75,79.0
2024-01-10 09:45:00,131.0,,-0.62,78.5
2024-01-10 10:00:00,131.0,청주,-0.5,78.0
2024-01-10 10:15:00,131.0,,-0.42,77.25
2024-01-10 10:30:00,131.0,,-0.35,76.5
2024-01-10 10:45:00,131.0,,-0.28,75.75
2024-01-10 11:00:00,131.0,청주,-0.2,75.0
2024-01-10 11:15:00,131.0,,-0.18,76.25
2024-01-10 11:30:00,131.0,,-0.15,77.5
2024-01-10 11:45:00,131.0,,-0.12,78.75
2024-01-10 12:00:00,131.0,청주,-0.1,80.0
2024-01-10 12:15:00,131.0,,-0.02,79.0
2024-01-10 12:30:00,131.0,,0.05,78.0
2024-01-10 12:45:00,131.0,,0.13,77.0
2024-01-10 13:00:00,131.0,청주,0.2,76.0
2024-01-10 13:15:00,131.0,,0.22,75.5
2024-01-10 13:30:00,131.0,,0.25,75.0
2024-01-10 13:45:00,131.0,,0.28,74.5
2024-01-10 14:00:00,131.0,청주,0.3,74.0
2024-01-10 14:15:00,131.0,,0.32,74.0
2024-01-10 14:30:00,131.0,,0.35,74.0
2024-01-10 14:45:00,131.0,,0.38,74.0
2024-01-10 15:00:00,131.0,청주,0.4,74.0
2024-01-10 15:15:00,131.0,,0.38,74.25
2024-01-10 15:30:00,131.0,,0.35,74.5
2024-01-10 15:45:00,131.0,,0.32,74.75
2024-01-10 16:00:00,131.0,청주,0.3,75.0
2024-01-10 16:15:00,131.0,,0.2,75.0
2024-01-10 16:30:00,131.0,,0.1,75.0
2024-01-10 16:45:00,131.0,,-0.0,75.0
2024-01-10 17:00:00,131.0,청주,-0.1,75.0
2024-01-10 17:15:00,131.0,,-0.12,75.25
2024-01-10 17:30:00,131.0,,-0.15,75.5
2024-01-10 17:45:00,131.0,,-0.18,75.75
2024-01-10 18:00:00,131.0,청주,-0.2,76.0
2024-01-10 18:15:00,131.0,,-0.25,76.0
2024-01-10 18:30:00,131.0,,-0.3,76.0
2024-01-10 18:45:00,131.0,,-0.35,76.0
2024-01-10 19:00:00,131.0,청주,-0.4,76.0
2024-01-10 19:15:00,131.0,,-0.43,76.25
2024-01-10 19:30:00,131.0,,-0.45,76.5
2024-01-10 19:45:00,131.0,,-0.48,76.75
2024-01-10 20:00:00,131.0,청주,-0.5,77.0
2024-01-10 20:15:00,131.0,,-0.57,77.5
2024-01-10 20:30:00,131.0,,-0.65,78.0
2024-01-10 20:45:00,131.0,,-0.73,78.5
2024-01-10 21:00:00,131.0,청주,-0.8,79.0
2024-01-10 21:15:00,131.0,,-0.82,79.25
2024-01-10 21:30:00,131.0,,-0.85,79.5
2024-01-10 21:45:00,131.0,,-0.88,79.75
2024-01-10 22:00:00,131.0,청주,-0.9,80.0
2024-01-10 22:15:00,131.0,,-0.9,79.0
2024-01-10 22:30:00,131.0,,-0.9,78.0
2024-01-10 22:45:00,131.0,,-0.9,77.0
2024-01-10 23:00:00,131.0,청주,-0.9,76.0
2024-01-10 23:15:00,131.0,,-0.92,76.25
2024-01-10 23:30:00,131.0,,-0.95,76.5
2024-01-10 23:45:00,131.0,,-0.98,76.75
2024-01-11 00:00:00,131.0,청주,-1.0,77.0
2024-01-11 00:15:00,131.0,,-1.0,76.5
2024-01-11 00:30:00,131.0,,-1.0,76.0
2024-01-11 00:45:00,131.0,,-1.0,75.5
2024-01-11 01:00:00,131.0,청주,-1.0,75.0
2024-01-11 01:15:00,131.0,,-1.2,75.75
2024-01-11 01:30:00,131.0,,-1.4,76.5
2024-01-11 01:45:00,131.0,,-1.6,77.25
2024-01-11 02:00:00,131.0,청주,-1.8,78.0
2024-01-11 02:15:00,131.0,,-1.78,78.0
2024-01-11 02:30:00,131.0,,-1.75,78.0
2024-01-11 02:45:00,131.0,,-1.72,78.0
2024-01-11 03:00:00,131.0,청주,-1.7,78.0
2024-01-11 03:15:00,131.0,,-1.78,78.25
2024-01-11 03:30:00,131.0,,-1.85,78.5
2024-01-11 03:45:00,131.0,,-1.92,78.75
2024-01-11 04:00:00,131.0,청주,-2.0,79.0
2024-01-11 04:15:00,131.0,,-2.08,78.5
2024-01-11 04:30:00,131.0,,-2.15,78.0
2024-01-11 04:45:00,131.0,,-2.22,77.5
2024-01-11 05:00:00,131.0,청주,-2.3,77.0
2024-01-11 05:15:00,131.0,,-2.38,77.5
2024-01-11 05:30:00,131.0,,-2.45,78.0
2024-01-11 05:45:00,131.0,,-2.52,78.5
2024-01-11 06:00:00,131.0,청주,-2.6,79.0
2024-01-11 06:15:00,131.0,,-2.42,78.25
2024-01-11 06:30:00,131.0,,-2.25,77.5
2024-01-11 06:45:00,131.0,,-2.08,76.75
2024-01-11 07:00:00,131.0,청주,-1.9,76.0
2024-01-11 07:15:00,131.0,,-1.88,76.0
2024-01-11 07:30:00,131.0,,-1.85,76.0
2024-01-11 07:45:00,131.0,,-1.82,76.0
2024-01-11 08:00:00,131.0,청주,-1.8,76.0
2024-01-11 08:15:00,131.0,,-1.68,75.5
2024-01-11 08:30:00,131.0,,-1.55,75.0
2024-01-11 08:45:00,131.0,,-1.42,74.5
2024-01-11 09:00:00,131.0,청주,-1.3,74.0
2024-01-11 09:15:00,131.0,,-1.1,74.0
2024-01-11 09:30:00,131.0,,-0.9,74.0
2024-01-11 09:45:00,131.0,,-0.7,74.0
2024-01-11 10:00:00,131.0,청주,-0.5,74.0
2024-01-11 10:15:00,131.0,,-0.25,73.25
2024-01-11 10:30:00,131.0,,0.0,72.5
2024-01-11 10:45:00,131.0,,0.25,71.75
2024-01-11 11:00:00,131.0,청주,0.5,71.0
2024-01-11 11:15:00,131.0,,0.8,70.25
2024-01-11 11:30:00,131.0,,1.1,69.5
2024-01-11 11:45:00,131.0,,1.4,68.75
2024-01-11 12:00:00,131.0,청주,1.7,68.0
2024-01-11 12:15:00,131.0,,1.95,66.75
2024-01-11 12:30:00,131.0,,2.2,65.5
2024-01-11 12:45:00,131.0,,2.45,64.25
2024-01-11 13:00:00,131.0,청주,2.7,63.0
2024-01-11 13:15:00,131.0,,2.85,63.0
2024-01-11 13:30:00,131.0,,3.0,63.0
2024-01-11 13:45:00,131.0,,3.15,63.0
2024-01-11 14:00:00,131.0,청주,3.3,63.0
2024-01-11 14:15:00,131.0,,3.45,62.75
2024-01-11 14:30:00,131.0,,3.6,62.5
2024-01-11 14:45:00,131.0,,3.75,62.25
2024-01-11 15:00:00,131.0,청주,3.9,62.0
2024-01-11 15:15:00,131.0,,3.9,62.25
2024-01-11 15:30:00,131.0,,3.9,62.5
2024-01-11 15:45:00,131.0,,3.9,62.75
2024-01-11 16:00:00,131.0,청주,3.9,63.0
2024-01-11 16:15:00,131.0,,3.9,63.5
2024-01-11 16:30:00,131.0,,3.9,64.0
2024-01-11 16:45:00,131.0,,3.9,64.5
2024-01-11 17:00:00,131.0,청주,3.9,65.0
2024-01-11 17:15:00,131.0,,3.92,65.0
2024-01-11 17:30:00,131.0,,3.95,65.0
2024-01-11 17:45:00,131.0,,3.98,65.0
2024-01-11 18:00:00,131.0,청주,4.0,65.0
2024-01-11 18:15:00,131.0,,4.0,65.25
2024-01-11 18:30:00,131.0,,4.0,65.5
2024-01-11 18:45:00,131.0,,4.0,65.75
2024-01-11 19:00:00,131.0,청주,4.0,66.0
2024-01-11 19:15:00,131.0,,4.0,66.25
2024-01-11 19:30:00,131.0,,4.0,66.5
2024-01-11 19:45:00,131.0,,4.0,66.75
